component,ruleTypeId,ruleTypeName,entity,attribute,fieldType,label,source
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,getStandardLpnPackageExists,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,hazardousMaterialId,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,hazmat,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,height,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,itemId,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,length,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,lpnPerTier,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,merchandizingGroup,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,merchandizingType,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,productClass,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,productLifeInDays,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,retailPrice,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,season,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,seasonYear,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,secondDimension,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,shortDescription,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,sizeCode,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,sizeDescription,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardBundleHeight,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardBundleLength,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardBundlePackageExists,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardBundleQuantity,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardBundleVolume,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardBundleWeight,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardBundleWidth,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardLpnHeight,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardLpnLength,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardLpnQuantity,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardLpnVolume,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardLpnWeight,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardLpnWidth,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardPackHeight,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardPackLength,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardPackPackageExists,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardPackQuantity,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardPackVolume,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardPackWeight,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardPackWidth,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardPalletHeight,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardPalletLength,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardPalletPackageExists,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardPalletQuantity,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardPalletVolume,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardPalletWeight,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardPalletWidth,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardSubPackHeight,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardSubPackLength,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardSubPackPackageExists,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardSubPackQuantity,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardSubPackVolume,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardSubPackWeight,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardSubPackWidth,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardTierHeight,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardTierLength,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardTierPackageExists,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardTierQuantity,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardTierVolume,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardTierWeight,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardTierWidth,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,standardUnitPackageExists,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,style,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,styleSuffix,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,tiersPerPallet,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,unitCost,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,unitPrice,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,vendorId,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,volume,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,weight,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,width,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,itemList,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,allocationTypeId,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,asnId,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,businessUnitId,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,estimatedWeight,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,finalDestinationFacilityId,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,lpnDetailList,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,lpnSizeTypeId,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,lpnStatus,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,lpnTypeId,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,physicalEntityCodeId,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,preReceiptStatusId,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,purchaseOrderId,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,vendorId,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,volume,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,batchNumber,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,businessUnitId,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,countryOfOrigin,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,expiryDate,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,inventoryAttribute1,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,inventoryAttribute2,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,inventoryAttribute3,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,inventoryAttribute4,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,inventoryAttribute5,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,inventoryTypeId,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,itemId,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,manufacturingDate,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,productStatusId,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,purchaseOrderId,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,purchaseOrderLineId,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,shippedQuantity,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,vendorId,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,purchaseOrderId,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,purchaseOrderLineList,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,purchaseOrderLineId,,,ruleTypeAvailableAttributeXref
receiving,ReceivingRulesRuleType,ReceivingRulesRuleType,,transactionId,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,originFacilityId,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,businessUnitGroupId,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,Annotations,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,AttributeLabels,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,InheritedLabels,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,RuleLabels,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,buyerDispositionCode,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,climateControlId,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,color,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,colorSuffix,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,commodityCode,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,conveyable,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,criticalDimension1,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,criticalDimension2,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,criticalDimension3,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,displayUomId,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,entityLabels,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,facilityId,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,hazardousMaterialId,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,hazmat,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,height,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,itemId,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,length,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,lpnPerTier,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,merchandizingGroup,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,merchandizingType,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,productClass,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,productLifeInDays,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,retailPrice,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,season,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,seasonYear,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,secondDimension,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,shortDescription,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,sizeCode,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,sizeDescription,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,standardBundleHeight,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,standardBundleLength,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,standardBundlePackageExists,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,standardBundleQuantity,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,standardBundleVolume,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,standardBundleWeight,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,standardBundleWidth,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,standardLpnHeight,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,standardLpnLength,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,standardLpnQuantity,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,standardLpnVolume,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,standardLpnWeight,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,standardLpnWidth,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,standardPackHeight,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,standardPackLength,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,standardPackPackageExists,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,standardPackQuantity,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,standardPackVolume,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,standardPackWeight,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,standardPackWidth,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,standardPalletHeight,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,standardPalletLength,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,standardPalletPackageExists,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,standardPalletQuantity,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,standardPalletVolume,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,standardPalletWeight,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,standardPalletWidth,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,standardSubPackHeight,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,standardSubPackLength,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,standardSubPackPackageExists,,,ruleTypeAvailableAttributeXref
receiving,FinalReturnDispositionRuleType,FinalReturnDispositionRuleType,,standardSubPackQuantity,,,ruleTypeAvailableAttributeXref
